player_fifa_api_id,overall_rating,potential,preferred_foot,attacking_work_rate,defensive_work_rate,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle
51771,72.0,72.0,right,high,low,64.0,71.0,70.0,81.0,49.0,55.0,58.0,65.0,73.0,68.0,50.0,51.0,43.0,85.0,35.0,81.0,32.0,34.0,90.0,76.0,82.0,66.0,83.0,82.0,65.0,46.0,64.0,50.0
49369,79.0,79.0,right,medium,medium,68.0,77.0,75.0,77.0,81.0,82.0,80.0,63.0,51.0,80.0,77.0,79.0,74.0,73.0,54.0,83.0,75.0,63.0,76.0,73.0,62.0,20.0,82.0,76.0,73.0,17.0,22.0,18.0
202460,71.0,71.0,right,high,low,53.0,73.0,72.0,58.0,66.0,69.0,65.0,54.0,49.0,73.0,69.0,74.0,66.0,71.0,55.0,74.0,66.0,68.0,71.0,64.0,55.0,34.0,75.0,56.0,74.0,32.0,27.0,23.0
178614,65.0,67.0,left,medium,medium,58.0,32.0,70.0,48.0,47.0,49.0,50.0,36.0,50.0,50.0,69.0,74.0,58.0,65.0,62.0,44.0,71.0,61.0,72.0,39.0,71.0,60.0,42.0,55.0,33.0,66.0,66.0,64.0
134599,65.0,65.0,right,None,5,72.0,47.0,46.0,64.0,54.0,67.0,66.0,70.0,65.0,68.0,63.0,73.0,66.0,56.0,59.0,83.0,58.0,59.0,70.0,72.0,73.0,62.0,63.0,55.0,49.0,48.0,59.0,54.0
155861,66.0,66.0,left,medium,medium,66.0,22.0,58.0,59.0,39.0,49.0,59.0,43.0,60.0,67.0,68.0,70.0,72.0,60.0,58.0,45.0,66.0,66.0,70.0,36.0,60.0,62.0,46.0,50.0,40.0,60.0,67.0,76.0
184134,78.0,78.0,right,medium,high,60.0,54.0,70.0,75.0,41.0,62.0,65.0,53.0,73.0,72.0,66.0,68.0,74.0,79.0,57.0,76.0,72.0,84.0,81.0,68.0,87.0,83.0,59.0,62.0,54.0,78.0,80.0,82.0
202642,77.0,83.0,right,low,high,63.0,63.0,62.0,75.0,45.0,58.0,52.0,54.0,72.0,74.0,77.0,76.0,74.0,73.0,81.0,73.0,80.0,80.0,80.0,70.0,80.0,83.0,50.0,66.0,61.0,79.0,78.0,77.0
135823,69.0,77.0,right,None,o,58.0,68.0,63.0,74.0,59.0,64.0,65.0,51.0,68.0,72.0,66.0,68.0,64.0,65.0,68.0,73.0,67.0,63.0,70.0,66.0,63.0,56.0,73.0,71.0,65.0,37.0,50.0,43.0
137171,72.0,72.0,right,medium,medium,68.0,60.0,77.0,74.0,60.0,62.0,62.0,68.0,74.0,74.0,37.0,34.0,60.0,72.0,40.0,71.0,72.0,75.0,89.0,67.0,58.0,70.0,60.0,70.0,75.0,65.0,70.0,67.0
162963,65.0,70.0,left,None,o,62.0,43.0,50.0,65.0,50.0,60.0,43.0,62.0,63.0,65.0,76.0,71.0,70.0,69.0,66.0,68.0,68.0,77.0,74.0,43.0,68.0,63.0,58.0,67.0,60.0,64.0,66.0,67.0
110377,74.0,74.0,right,medium,medium,63.0,69.0,57.0,66.0,62.0,74.0,72.0,65.0,52.0,78.0,72.0,72.0,83.0,86.0,79.0,68.0,73.0,74.0,62.0,71.0,57.0,35.0,85.0,75.0,72.0,30.0,33.0,35.0
164052,71.0,74.0,left,None,4,77.0,42.0,62.0,70.0,61.0,74.0,78.0,73.0,68.0,72.0,73.0,73.0,73.0,74.0,70.0,73.0,68.0,79.0,70.0,67.0,72.0,73.0,50.0,71.0,74.0,68.0,72.0,71.0
8471,65.0,69.0,left,None,9,50.0,45.0,51.0,64.0,50.0,52.0,49.0,61.0,65.0,63.0,71.0,67.0,65.0,66.0,65.0,67.0,73.0,71.0,69.0,66.0,80.0,68.0,52.0,69.0,54.0,59.0,63.0,58.0
177936,66.0,69.0,right,None,9,52.0,46.0,53.0,66.0,39.0,61.0,53.0,42.0,61.0,67.0,69.0,66.0,64.0,67.0,78.0,56.0,71.0,74.0,81.0,50.0,70.0,63.0,53.0,68.0,46.0,64.0,65.0,61.0
208025,67.0,69.0,left,medium,medium,45.0,28.0,69.0,59.0,29.0,55.0,27.0,32.0,49.0,53.0,71.0,67.0,57.0,60.0,59.0,54.0,70.0,70.0,69.0,33.0,68.0,69.0,33.0,41.0,43.0,65.0,75.0,67.0
182619,63.0,66.0,right,medium,medium,52.0,22.0,72.0,60.0,23.0,47.0,32.0,35.0,51.0,57.0,40.0,34.0,61.0,60.0,52.0,37.0,57.0,68.0,67.0,32.0,66.0,60.0,22.0,27.0,52.0,62.0,65.0,60.0
182816,64.0,64.0,left,medium,medium,68.0,28.0,61.0,61.0,43.0,58.0,64.0,54.0,63.0,64.0,65.0,64.0,58.0,50.0,72.0,45.0,70.0,66.0,62.0,41.0,71.0,65.0,60.0,64.0,40.0,68.0,66.0,64.0
221989,53.0,58.0,left,medium,medium,48.0,35.0,50.0,43.0,25.0,43.0,26.0,29.0,37.0,45.0,60.0,66.0,32.0,44.0,76.0,33.0,70.0,64.0,58.0,37.0,44.0,49.0,26.0,34.0,39.0,54.0,59.0,59.0
189172,72.0,74.0,left,high,low,72.0,63.0,36.0,68.0,58.0,75.0,67.0,65.0,60.0,74.0,79.0,90.0,84.0,70.0,68.0,72.0,71.0,84.0,56.0,66.0,54.0,25.0,72.0,62.0,72.0,19.0,11.0,15.0
193835,66.0,71.0,left,high,medium,41.0,68.0,73.0,56.0,52.0,55.0,54.0,35.0,49.0,61.0,67.0,68.0,67.0,59.0,59.0,80.0,65.0,67.0,86.0,54.0,84.0,20.0,63.0,44.0,63.0,23.0,24.0,25.0
208894,62.0,68.0,right,medium,medium,16.0,18.0,17.0,24.0,13.0,14.0,13.0,16.0,22.0,25.0,47.0,40.0,33.0,54.0,58.0,23.0,56.0,45.0,70.0,13.0,20.0,22.0,12.0,22.0,31.0,15.0,16.0,21.0
152953,58.0,61.0,right,high,low,53.0,61.0,52.0,56.0,58.0,61.0,56.0,61.0,48.0,60.0,73.0,58.0,63.0,53.0,50.0,52.0,46.0,67.0,43.0,41.0,45.0,63.0,53.0,62.0,58.0,24.0,31.0,26.0
125071,73.0,73.0,left,medium,medium,60.0,25.0,72.0,66.0,32.0,57.0,45.0,45.0,65.0,65.0,42.0,52.0,54.0,71.0,64.0,65.0,67.0,64.0,74.0,42.0,70.0,76.0,43.0,49.0,85.0,77.0,76.0,75.0
186524,76.0,76.0,left,medium,medium,48.0,76.0,81.0,66.0,77.0,69.0,59.0,55.0,55.0,75.0,71.0,74.0,66.0,78.0,64.0,81.0,76.0,74.0,77.0,64.0,76.0,49.0,77.0,62.0,70.0,35.0,36.0,32.0
193881,75.0,80.0,right,medium,low,66.0,67.0,50.0,75.0,69.0,83.0,78.0,69.0,68.0,83.0,78.0,77.0,78.0,73.0,78.0,67.0,73.0,64.0,61.0,63.0,45.0,38.0,67.0,75.0,69.0,24.0,35.0,43.0
207555,73.0,78.0,left,medium,high,30.0,28.0,72.0,55.0,21.0,34.0,39.0,40.0,48.0,52.0,54.0,64.0,54.0,69.0,54.0,58.0,68.0,64.0,82.0,25.0,82.0,77.0,24.0,45.0,34.0,76.0,76.0,66.0
220912,57.0,71.0,right,medium,medium,54.0,49.0,33.0,65.0,54.0,56.0,56.0,48.0,60.0,59.0,65.0,71.0,66.0,49.0,69.0,53.0,64.0,51.0,58.0,48.0,50.0,33.0,49.0,58.0,48.0,40.0,41.0,47.0
205073,64.0,67.0,right,high,medium,44.0,55.0,62.0,69.0,39.0,65.0,53.0,39.0,67.0,67.0,63.0,32.0,59.0,63.0,70.0,64.0,66.0,64.0,70.0,57.0,81.0,61.0,55.0,63.0,56.0,58.0,63.0,59.0
208574,79.0,84.0,left,high,medium,82.0,72.0,48.0,77.0,68.0,83.0,77.0,66.0,60.0,80.0,90.0,90.0,76.0,77.0,72.0,76.0,66.0,74.0,74.0,69.0,65.0,32.0,73.0,73.0,67.0,35.0,44.0,43.0
230988,68.0,77.0,right,medium,low,65.0,51.0,43.0,80.0,51.0,71.0,65.0,49.0,73.0,73.0,68.0,67.0,51.0,52.0,75.0,59.0,55.0,47.0,47.0,55.0,41.0,30.0,65.0,74.0,58.0,44.0,47.0,49.0
193302,66.0,68.0,right,medium,medium,12.0,13.0,11.0,26.0,12.0,14.0,11.0,12.0,24.0,25.0,59.0,61.0,52.0,65.0,43.0,18.0,51.0,42.0,67.0,13.0,38.0,20.0,13.0,24.0,15.0,12.0,11.0,11.0
185009,62.0,62.0,left,medium,medium,61.0,45.0,52.0,63.0,47.0,62.0,62.0,61.0,62.0,64.0,63.0,68.0,60.0,63.0,62.0,51.0,60.0,65.0,74.0,49.0,58.0,62.0,53.0,46.0,49.0,62.0,64.0,65.0
210171,63.0,71.0,left,medium,medium,64.0,57.0,51.0,62.0,56.0,73.0,69.0,50.0,44.0,69.0,69.0,67.0,68.0,52.0,66.0,65.0,34.0,55.0,65.0,55.0,50.0,25.0,60.0,55.0,58.0,20.0,23.0,24.0
219756,65.0,69.0,right,high,low,67.0,58.0,51.0,67.0,67.0,69.0,69.0,62.0,63.0,64.0,74.0,76.0,68.0,51.0,65.0,59.0,54.0,61.0,57.0,56.0,49.0,51.0,62.0,61.0,60.0,50.0,44.0,47.0
221969,70.0,74.0,left,medium,medium,75.0,38.0,56.0,68.0,55.0,67.0,66.0,44.0,49.0,67.0,77.0,75.0,68.0,72.0,69.0,69.0,64.0,76.0,53.0,65.0,70.0,69.0,61.0,48.0,43.0,70.0,67.0,69.0
205704,67.0,72.0,right,medium,medium,49.0,30.0,60.0,59.0,26.0,45.0,30.0,40.0,54.0,55.0,80.0,73.0,76.0,67.0,72.0,33.0,70.0,77.0,63.0,28.0,67.0,54.0,45.0,40.0,52.0,72.0,75.0,76.0
208631,69.0,72.0,right,medium,medium,76.0,56.0,35.0,76.0,69.0,72.0,75.0,77.0,71.0,73.0,45.0,41.0,61.0,61.0,63.0,69.0,66.0,65.0,65.0,74.0,33.0,67.0,68.0,77.0,69.0,60.0,56.0,36.0
102021,66.0,66.0,left,medium,medium,64.0,57.0,44.0,67.0,63.0,69.0,72.0,69.0,62.0,70.0,72.0,70.0,73.0,66.0,85.0,75.0,73.0,61.0,69.0,64.0,58.0,43.0,65.0,62.0,58.0,31.0,38.0,35.0
205196,62.0,69.0,left,medium,medium,63.0,33.0,53.0,65.0,30.0,60.0,48.0,55.0,64.0,61.0,62.0,62.0,61.0,56.0,72.0,67.0,62.0,63.0,62.0,61.0,59.0,57.0,57.0,68.0,46.0,61.0,59.0,54.0
7080,64.0,64.0,right,low,medium,60.0,41.0,66.0,68.0,51.0,55.0,48.0,56.0,64.0,64.0,50.0,50.0,59.0,66.0,70.0,61.0,82.0,32.0,67.0,48.0,71.0,71.0,50.0,60.0,63.0,61.0,64.0,62.0
207733,73.0,80.0,left,medium,high,56.0,46.0,60.0,74.0,53.0,75.0,59.0,52.0,76.0,80.0,67.0,74.0,73.0,75.0,66.0,76.0,62.0,75.0,68.0,65.0,72.0,71.0,64.0,74.0,68.0,60.0,70.0,61.0
191130,58.0,70.0,right,None,o,58.0,39.0,52.0,59.0,45.0,59.0,50.0,43.0,54.0,57.0,66.0,69.0,65.0,62.0,61.0,58.0,62.0,63.0,64.0,47.0,54.0,57.0,48.0,49.0,56.0,54.0,57.0,53.0
215665,71.0,72.0,left,high,medium,66.0,48.0,56.0,71.0,40.0,70.0,61.0,47.0,63.0,71.0,74.0,75.0,73.0,70.0,74.0,61.0,74.0,80.0,61.0,51.0,76.0,71.0,63.0,57.0,53.0,71.0,71.0,70.0
176494,69.0,69.0,right,medium,high,61.0,59.0,62.0,74.0,59.0,68.0,61.0,61.0,66.0,72.0,52.0,55.0,67.0,75.0,59.0,75.0,57.0,70.0,75.0,71.0,83.0,60.0,65.0,67.0,72.0,64.0,66.0,57.0
164169,82.0,82.0,left,high,medium,82.0,59.0,66.0,75.0,56.0,77.0,74.0,75.0,77.0,78.0,78.0,85.0,74.0,82.0,60.0,71.0,62.0,90.0,74.0,60.0,75.0,80.0,71.0,70.0,65.0,84.0,82.0,85.0
223473,69.0,70.0,right,medium,high,62.0,33.0,73.0,68.0,37.0,58.0,50.0,40.0,65.0,65.0,62.0,64.0,50.0,68.0,48.0,58.0,64.0,77.0,82.0,42.0,73.0,72.0,53.0,60.0,49.0,66.0,69.0,64.0
184678,62.0,62.0,right,medium,medium,16.0,9.0,14.0,21.0,11.0,20.0,16.0,20.0,19.0,14.0,39.0,39.0,39.0,56.0,43.0,25.0,61.0,25.0,62.0,10.0,26.0,17.0,11.0,47.0,13.0,14.0,12.0,13.0
53573,65.0,75.0,right,None,o,66.0,61.0,56.0,64.0,63.0,63.0,52.0,22.0,61.0,65.0,75.0,77.0,72.0,72.0,67.0,64.0,68.0,74.0,62.0,47.0,52.0,60.0,60.0,66.0,35.0,62.0,68.0,68.0
189640,55.0,55.0,right,medium,medium,54.0,54.0,43.0,70.0,54.0,66.0,68.0,64.0,68.0,68.0,65.0,38.0,73.0,56.0,75.0,61.0,60.0,69.0,65.0,66.0,51.0,49.0,58.0,52.0,55.0,40.0,29.0,38.0
192642,60.0,62.0,right,medium,medium,43.0,48.0,44.0,68.0,45.0,63.0,53.0,45.0,50.0,64.0,71.0,68.0,73.0,67.0,57.0,45.0,61.0,68.0,60.0,49.0,59.0,43.0,64.0,49.0,49.0,22.0,46.0,42.0
163905,65.0,70.0,right,norm,ormal,69.0,38.0,52.0,65.0,53.0,66.0,61.0,52.0,54.0,66.0,71.0,69.0,64.0,64.0,62.0,66.0,59.0,67.0,56.0,60.0,60.0,58.0,58.0,60.0,49.0,32.0,41.0,40.0
210329,64.0,68.0,left,medium,medium,59.0,59.0,49.0,63.0,59.0,67.0,63.0,60.0,57.0,67.0,81.0,78.0,86.0,61.0,85.0,65.0,65.0,65.0,55.0,63.0,51.0,31.0,61.0,57.0,57.0,15.0,22.0,23.0
1198,73.0,73.0,right,medium,low,35.0,87.0,77.0,61.0,80.0,50.0,56.0,32.0,34.0,65.0,67.0,39.0,53.0,88.0,65.0,55.0,74.0,31.0,30.0,45.0,43.0,15.0,94.0,57.0,79.0,11.0,13.0,19.0
158738,70.0,70.0,right,medium,medium,65.0,44.0,57.0,75.0,42.0,65.0,53.0,56.0,73.0,73.0,69.0,68.0,73.0,71.0,77.0,76.0,83.0,69.0,69.0,74.0,61.0,67.0,57.0,72.0,51.0,59.0,63.0,59.0
183332,74.0,74.0,right,high,medium,65.0,68.0,55.0,71.0,65.0,78.0,63.0,56.0,65.0,80.0,79.0,85.0,86.0,73.0,83.0,70.0,72.0,85.0,56.0,69.0,57.0,51.0,73.0,70.0,60.0,38.0,38.0,28.0
215755,64.0,68.0,left,medium,medium,59.0,66.0,57.0,61.0,58.0,65.0,47.0,40.0,52.0,66.0,73.0,70.0,65.0,59.0,62.0,62.0,54.0,84.0,57.0,60.0,35.0,14.0,67.0,59.0,58.0,20.0,13.0,13.0
21144,66.0,66.0,right,medium,medium,59.0,41.0,74.0,48.0,53.0,50.0,45.0,26.0,43.0,55.0,55.0,55.0,51.0,53.0,42.0,45.0,64.0,50.0,82.0,32.0,72.0,56.0,33.0,57.0,51.0,64.0,68.0,67.0
178037,66.0,66.0,right,medium,medium,47.0,45.0,64.0,67.0,33.0,50.0,46.0,50.0,64.0,62.0,61.0,53.0,64.0,65.0,68.0,74.0,65.0,68.0,70.0,59.0,82.0,68.0,49.0,57.0,54.0,63.0,66.0,64.0
20578,70.0,73.0,right,None,o,56.0,51.0,68.0,67.0,51.0,61.0,50.0,60.0,64.0,66.0,65.0,64.0,61.0,75.0,82.0,59.0,72.0,81.0,83.0,57.0,81.0,72.0,41.0,69.0,62.0,65.0,66.0,62.0
205545,74.0,80.0,right,medium,medium,55.0,50.0,73.0,78.0,55.0,59.0,59.0,55.0,69.0,70.0,66.0,63.0,63.0,74.0,62.0,59.0,90.0,56.0,72.0,53.0,69.0,76.0,50.0,41.0,58.0,73.0,76.0,68.0
194082,69.0,69.0,right,high,low,65.0,74.0,67.0,69.0,46.0,72.0,67.0,51.0,64.0,70.0,75.0,73.0,74.0,67.0,65.0,68.0,60.0,74.0,64.0,47.0,63.0,43.0,74.0,63.0,68.0,24.0,17.0,21.0
603,67.0,67.0,right,medium,medium,25.0,25.0,25.0,21.0,25.0,25.0,25.0,25.0,26.0,25.0,27.0,48.0,46.0,75.0,36.0,47.0,68.0,25.0,84.0,25.0,21.0,22.0,25.0,25.0,24.0,25.0,25.0,25.0
175342,67.0,67.0,left,medium,low,32.0,72.0,74.0,44.0,68.0,64.0,66.0,61.0,31.0,62.0,69.0,64.0,67.0,56.0,80.0,70.0,74.0,28.0,55.0,71.0,11.0,23.0,70.0,59.0,64.0,11.0,23.0,23.0
52126,75.0,75.0,right,medium,high,74.0,63.0,55.0,80.0,60.0,73.0,64.0,71.0,76.0,74.0,60.0,54.0,72.0,77.0,80.0,76.0,53.0,73.0,71.0,70.0,83.0,77.0,62.0,74.0,60.0,76.0,77.0,73.0
134881,66.0,66.0,right,medium,medium,10.0,13.0,18.0,36.0,13.0,16.0,14.0,11.0,34.0,22.0,35.0,44.0,40.0,53.0,20.0,21.0,56.0,21.0,81.0,12.0,32.0,15.0,9.0,21.0,13.0,10.0,15.0,18.0
153267,64.0,65.0,right,medium,medium,44.0,40.0,59.0,67.0,40.0,61.0,41.0,49.0,65.0,63.0,58.0,61.0,60.0,69.0,74.0,53.0,62.0,71.0,64.0,57.0,76.0,61.0,55.0,63.0,44.0,55.0,71.0,61.0
220620,69.0,78.0,right,high,medium,71.0,47.0,61.0,67.0,41.0,65.0,44.0,42.0,68.0,70.0,72.0,76.0,70.0,64.0,72.0,59.0,69.0,74.0,77.0,41.0,64.0,62.0,57.0,60.0,44.0,67.0,70.0,71.0
194846,68.0,70.0,left,high,medium,64.0,16.0,49.0,63.0,15.0,67.0,58.0,49.0,64.0,63.0,88.0,81.0,68.0,64.0,64.0,37.0,60.0,70.0,66.0,24.0,62.0,67.0,53.0,59.0,23.0,66.0,69.0,68.0
45601,72.0,72.0,left,medium,medium,74.0,65.0,50.0,71.0,69.0,74.0,76.0,65.0,76.0,75.0,65.0,67.0,64.0,70.0,65.0,72.0,68.0,57.0,70.0,70.0,67.0,37.0,72.0,71.0,71.0,21.0,26.0,23.0
51934,68.0,68.0,right,medium,medium,64.0,70.0,68.0,62.0,65.0,64.0,63.0,55.0,51.0,66.0,74.0,74.0,73.0,64.0,72.0,70.0,60.0,65.0,65.0,64.0,53.0,30.0,72.0,62.0,70.0,20.0,23.0,21.0
228978,64.0,65.0,right,medium,medium,64.0,67.0,67.0,63.0,63.0,62.0,57.0,48.0,62.0,59.0,67.0,79.0,62.0,60.0,59.0,75.0,72.0,70.0,75.0,65.0,67.0,31.0,62.0,62.0,54.0,21.0,35.0,25.0
211092,58.0,63.0,right,None,3,37.0,64.0,66.0,51.0,41.0,55.0,40.0,40.0,38.0,54.0,71.0,72.0,70.0,51.0,58.0,64.0,64.0,56.0,58.0,52.0,31.0,25.0,50.0,48.0,64.0,22.0,22.0,25.0
198688,76.0,79.0,left,medium,high,69.0,21.0,73.0,67.0,45.0,51.0,60.0,69.0,58.0,55.0,65.0,72.0,57.0,68.0,52.0,77.0,82.0,75.0,91.0,70.0,82.0,77.0,36.0,42.0,38.0,76.0,79.0,74.0
182821,63.0,70.0,right,medium,medium,11.0,8.0,13.0,14.0,8.0,9.0,9.0,15.0,23.0,21.0,32.0,28.0,54.0,28.0,53.0,21.0,58.0,33.0,29.0,7.0,34.0,22.0,16.0,33.0,14.0,13.0,12.0,13.0
179976,48.0,62.0,left,medium,high,37.0,29.0,35.0,55.0,37.0,37.0,35.0,34.0,48.0,53.0,56.0,59.0,54.0,51.0,81.0,42.0,44.0,66.0,62.0,29.0,66.0,52.0,41.0,47.0,38.0,44.0,46.0,38.0
11215,66.0,66.0,left,medium,medium,68.0,58.0,59.0,67.0,55.0,60.0,58.0,66.0,60.0,64.0,70.0,66.0,60.0,66.0,59.0,72.0,60.0,81.0,74.0,68.0,71.0,45.0,67.0,64.0,75.0,50.0,65.0,50.0
137708,69.0,69.0,right,medium,medium,75.0,53.0,64.0,65.0,61.0,60.0,60.0,71.0,63.0,63.0,66.0,68.0,58.0,65.0,58.0,82.0,76.0,74.0,78.0,68.0,75.0,68.0,56.0,55.0,64.0,68.0,74.0,69.0
150490,65.0,68.0,right,medium,medium,25.0,25.0,25.0,32.0,25.0,25.0,25.0,25.0,27.0,34.0,43.0,54.0,35.0,63.0,36.0,22.0,80.0,37.0,63.0,25.0,37.0,23.0,25.0,25.0,27.0,25.0,25.0,25.0
228336,68.0,77.0,right,medium,low,66.0,56.0,53.0,76.0,48.0,70.0,47.0,65.0,70.0,74.0,55.0,55.0,67.0,69.0,63.0,62.0,54.0,67.0,58.0,48.0,50.0,49.0,66.0,73.0,50.0,28.0,38.0,23.0
202512,67.0,72.0,left,medium,medium,67.0,33.0,67.0,66.0,50.0,65.0,59.0,45.0,62.0,66.0,75.0,75.0,67.0,65.0,56.0,70.0,65.0,74.0,78.0,58.0,69.0,61.0,45.0,50.0,44.0,65.0,69.0,66.0
102409,65.0,65.0,right,medium,medium,63.0,63.0,60.0,65.0,61.0,67.0,65.0,51.0,58.0,65.0,67.0,69.0,71.0,67.0,74.0,69.0,71.0,73.0,66.0,59.0,67.0,66.0,58.0,60.0,64.0,52.0,61.0,64.0
111238,61.0,61.0,left,medium,medium,55.0,30.0,68.0,54.0,28.0,39.0,61.0,38.0,53.0,57.0,37.0,31.0,55.0,61.0,56.0,54.0,75.0,65.0,71.0,41.0,65.0,47.0,25.0,48.0,31.0,59.0,55.0,62.0
200113,71.0,75.0,right,medium,high,69.0,61.0,35.0,62.0,59.0,77.0,65.0,42.0,60.0,72.0,91.0,93.0,84.0,69.0,81.0,63.0,80.0,67.0,60.0,52.0,41.0,61.0,68.0,60.0,65.0,22.0,28.0,23.0
207755,54.0,67.0,right,medium,medium,56.0,41.0,49.0,58.0,49.0,43.0,46.0,49.0,52.0,59.0,66.0,65.0,62.0,50.0,72.0,53.0,52.0,64.0,69.0,46.0,30.0,49.0,42.0,53.0,51.0,53.0,58.0,56.0
189397,68.0,68.0,right,medium,medium,50.0,18.0,65.0,69.0,37.0,60.0,42.0,25.0,68.0,66.0,65.0,66.0,64.0,71.0,67.0,42.0,77.0,81.0,73.0,34.0,69.0,68.0,48.0,53.0,37.0,69.0,71.0,68.0
229728,54.0,64.0,right,medium,medium,39.0,57.0,70.0,48.0,43.0,55.0,52.0,42.0,37.0,56.0,65.0,63.0,54.0,57.0,62.0,56.0,68.0,64.0,72.0,49.0,60.0,24.0,61.0,47.0,60.0,21.0,25.0,17.0
161857,73.0,73.0,right,high,high,74.0,53.0,58.0,72.0,54.0,73.0,70.0,66.0,65.0,71.0,79.0,79.0,76.0,69.0,74.0,69.0,63.0,87.0,66.0,60.0,74.0,69.0,62.0,63.0,69.0,73.0,74.0,73.0
52104,66.0,66.0,left,medium,medium,62.0,54.0,67.0,69.0,64.0,62.0,54.0,62.0,67.0,67.0,50.0,52.0,53.0,69.0,58.0,77.0,71.0,65.0,80.0,68.0,76.0,65.0,60.0,68.0,67.0,60.0,65.0,64.0
150425,63.0,63.0,right,medium,medium,58.0,50.0,66.0,63.0,32.0,62.0,60.0,53.0,67.0,62.0,68.0,67.0,64.0,64.0,70.0,72.0,59.0,68.0,68.0,65.0,67.0,64.0,35.0,45.0,57.0,60.0,63.0,62.0
197948,73.0,77.0,right,medium,high,51.0,42.0,75.0,68.0,42.0,47.0,47.0,41.0,67.0,62.0,49.0,55.0,52.0,67.0,47.0,77.0,55.0,74.0,92.0,66.0,77.0,72.0,46.0,32.0,43.0,74.0,75.0,69.0
165237,69.0,69.0,left,medium,medium,68.0,34.0,66.0,72.0,30.0,57.0,61.0,37.0,64.0,67.0,55.0,52.0,63.0,72.0,65.0,77.0,70.0,57.0,71.0,67.0,70.0,74.0,54.0,58.0,49.0,76.0,76.0,74.0
211899,72.0,75.0,left,high,high,51.0,73.0,67.0,70.0,69.0,70.0,53.0,44.0,42.0,72.0,73.0,76.0,68.0,72.0,64.0,78.0,58.0,80.0,82.0,65.0,75.0,36.0,70.0,63.0,63.0,27.0,35.0,28.0
204260,68.0,69.0,right,medium,medium,69.0,67.0,66.0,69.0,66.0,72.0,65.0,48.0,56.0,69.0,74.0,74.0,73.0,65.0,71.0,66.0,67.0,57.0,63.0,63.0,40.0,14.0,71.0,64.0,62.0,17.0,16.0,12.0
158797,62.0,62.0,right,medium,medium,57.0,46.0,65.0,55.0,52.0,55.0,52.0,32.0,48.0,58.0,54.0,67.0,60.0,56.0,55.0,48.0,72.0,71.0,59.0,51.0,77.0,63.0,58.0,46.0,50.0,56.0,63.0,60.0
204970,76.0,82.0,left,high,medium,72.0,70.0,66.0,75.0,64.0,84.0,74.0,54.0,75.0,77.0,84.0,78.0,82.0,75.0,70.0,76.0,59.0,64.0,62.0,74.0,56.0,28.0,74.0,76.0,57.0,29.0,29.0,31.0
192437,66.0,71.0,right,medium,medium,61.0,57.0,61.0,69.0,65.0,69.0,73.0,75.0,62.0,69.0,72.0,66.0,71.0,66.0,68.0,67.0,67.0,70.0,67.0,64.0,63.0,45.0,64.0,63.0,60.0,17.0,38.0,39.0
210667,62.0,70.0,right,medium,medium,57.0,58.0,60.0,59.0,52.0,68.0,59.0,55.0,55.0,67.0,72.0,65.0,74.0,55.0,75.0,61.0,40.0,67.0,60.0,46.0,69.0,31.0,57.0,58.0,56.0,23.0,48.0,43.0
169114,60.0,64.0,right,medium,medium,53.0,31.0,58.0,61.0,43.0,58.0,41.0,45.0,58.0,63.0,58.0,61.0,56.0,60.0,55.0,60.0,60.0,63.0,71.0,46.0,66.0,58.0,41.0,49.0,44.0,56.0,58.0,58.0
225018,72.0,80.0,right,high,medium,55.0,72.0,65.0,58.0,61.0,66.0,50.0,47.0,44.0,68.0,75.0,78.0,79.0,79.0,69.0,81.0,76.0,81.0,75.0,60.0,63.0,16.0,78.0,53.0,60.0,17.0,12.0,18.0
232295,60.0,64.0,right,low,high,27.0,33.0,51.0,49.0,23.0,37.0,29.0,30.0,33.0,52.0,62.0,57.0,52.0,59.0,63.0,40.0,73.0,59.0,72.0,23.0,68.0,61.0,29.0,27.0,42.0,54.0,65.0,59.0
193427,70.0,71.0,right,medium,medium,65.0,69.0,52.0,69.0,57.0,73.0,64.0,57.0,66.0,69.0,82.0,83.0,70.0,63.0,74.0,68.0,65.0,76.0,62.0,65.0,62.0,48.0,63.0,70.0,56.0,35.0,31.0,26.0
204210,73.0,74.0,right,medium,high,58.0,54.0,74.0,64.0,53.0,60.0,35.0,46.0,64.0,63.0,55.0,55.0,51.0,70.0,53.0,37.0,64.0,75.0,78.0,49.0,73.0,73.0,37.0,40.0,50.0,76.0,76.0,76.0
188271,75.0,76.0,right,high,medium,73.0,75.0,58.0,70.0,67.0,82.0,69.0,70.0,63.0,78.0,84.0,85.0,81.0,70.0,77.0,73.0,56.0,60.0,56.0,68.0,48.0,22.0,77.0,67.0,60.0,19.0,26.0,20.0
49477,70.0,78.0,left,None,o,71.0,64.0,64.0,67.0,66.0,75.0,70.0,65.0,61.0,70.0,79.0,79.0,68.0,64.0,53.0,71.0,64.0,71.0,61.0,68.0,53.0,44.0,72.0,63.0,63.0,25.0,33.0,19.0
200303,54.0,62.0,right,None,o,50.0,38.0,33.0,63.0,27.0,47.0,36.0,32.0,57.0,56.0,58.0,53.0,48.0,46.0,53.0,47.0,47.0,55.0,45.0,53.0,53.0,56.0,52.0,49.0,49.0,57.0,62.0,55.0
